full_path,class_label,fault_label,speed_pct,col_index,split,n_segments
C:\Project Work\Dataset\Electric\Motor-2\50\bearing bpfo 3\Electric_Motor-2_50_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,50,6,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,5,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,5,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,5,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,75,6,test,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,75,6,test,57
C:\Project Work\Dataset\Electric\Motor-2\75\bearing bpfo 3\Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,75,6,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,2,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,2,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,2,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,5,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,5,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,5,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch1.csv,bearing bpfo 3,bearing bpfo 3,100,6,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch2.csv,bearing bpfo 3,bearing bpfo 3,100,6,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\bearing bpfo 3\Electric_Motor-2_100_time-bearing bpfo 3-ch3.csv,bearing bpfo 3,bearing bpfo 3,100,6,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,50,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,50,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,50,0,val,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,50,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,50,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,50,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,50,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,50,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,50,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,50,3,test,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,50,3,test,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,50,3,test,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,50,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,50,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\50\broken rotor bar\Electric_Motor-2_50_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,50,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,75,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,75,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,75,0,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,75,1,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,75,2,test,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,75,2,test,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,75,2,test,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,75,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,75,4,val,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,75,4,val,57
C:\Project Work\Dataset\Electric\Motor-2\75\broken rotor bar\Electric_Motor-2_75_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,75,4,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,100,0,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,100,0,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,100,0,test,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,100,1,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,100,1,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,100,1,val,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,100,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,100,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,100,2,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,100,3,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch1.csv,broken rotor bar,broken rotor bar,100,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch2.csv,broken rotor bar,broken rotor bar,100,4,train,57
C:\Project Work\Dataset\Electric\Motor-2\100\broken rotor bar\Electric_Motor-2_100_time-broken rotor bar-ch3.csv,broken rotor bar,broken rotor bar,100,4,train,57
